Open,High,Low,Close,Volume,Dividends,Stock Splits,Date,Year
60.036224344275766,61.75154577298382,59.38036747170756,59.767154693603516,1607662,0.0,0.0,2020-04-16 00:00:00+02:00,2020
61.91972247770008,65.45126304801275,61.785190836943045,64.29090118408203,2437456,0.0,0.0,2020-04-17 00:00:00+02:00,2020
64.74494864652735,64.74494864652735,61.280671162748064,63.735939025878906,1444653,0.0,0.0,2020-04-20 00:00:00+02:00,2020
63.35120051038601,63.864164402730026,59.84593963623047,59.84593963623047,1557069,0.0006975354,0.0,2020-04-21 00:00:00+02:00,2020
59.84595426078032,61.64133158406545,59.4355791330079,61.453243255615234,1355331,0.0,0.0,2020-04-22 00:00:00+02:00,2020
61.82941544466514,62.46207080335211,59.07650070396678,59.999839782714844,1553136,0.0,0.0,2020-04-23 00:00:00+02:00,2020
60.341813439680465,62.39367573172441,59.46976886728385,59.79465103149414,1596539,0.0,0.0,2020-04-24 00:00:00+02:00,2020
61.55584030995994,63.04343795776367,60.581206693534234,63.04343795776367,1335374,0.0,0.0,2020-04-27 00:00:00+02:00,2020
63.00923208788085,65.57405846631872,62.58176102480787,64.18905639648438,1329682,0.0,0.0,2020-04-28 00:00:00+02:00,2020
64.18905336211178,65.09528988572545,63.00922910928142,64.82170867919922,1215272,0.0,0.0,2020-04-29 00:00:00+02:00,2020
64.95850140405733,66.15541508492718,62.752749296127966,63.86417007446289,1836816,0.0,0.0,2020-04-30 00:00:00+02:00,2020
59.62366143704744,61.33354567173057,59.161991910960104,60.085330963134766,2161150,0.0,0.0,2020-05-04 00:00:00+02:00,2020
61.88070796170529,63.41960637843248,61.28225109002844,62.01750183105469,1270693,0.0,0.0,2020-05-05 00:00:00+02:00,2020
61.96620911892552,62.61596044837721,61.43614264445515,61.932010650634766,1048721,0.0,0.0,2020-05-06 00:00:00+02:00,2020
61.98330654478626,63.67609489006241,61.829416695215706,63.197322845458984,1118047,0.0,0.0,2020-05-07 00:00:00+02:00,2020
63.795779555949316,65.95023070048724,63.65898569397721,65.65955352783203,899609,0.0,0.0,2020-05-08 00:00:00+02:00,2020
65.83054378095322,65.96733765216887,63.82998233460545,64.32584381103516,922889,0.0,0.0,2020-05-11 00:00:00+02:00,2020
64.42843876066189,65.47146919191704,63.98386520503309,64.97560119628906,987830,0.0,0.0,2020-05-12 00:00:00+02:00,2020
63.62479378068611,63.62479378068611,61.966210430957496,62.63306427001953,1760269,0.0,0.0,2020-05-13 00:00:00+02:00,2020
61.59004155177434,62.94085189588641,61.26516583925157,62.23979949951172,1755156,0.0,0.0,2020-05-14 00:00:00+02:00,2020
62.496267137694176,63.5905919983873,62.0858985762796,62.41077423095703,1261069,0.0,0.0,2020-05-15 00:00:00+02:00,2020
63.65898278143348,68.08758275846154,63.55638738964837,67.9336929321289,1597588,0.0,0.0,2020-05-18 00:00:00+02:00,2020
68.39537945384993,68.70315918320759,65.74505980455159,66.70259094238281,1857340,0.0,0.0,2020-05-19 00:00:00+02:00,2020
66.34350871284344,67.54042901254057,65.36887519574357,67.35234069824219,1298329,0.0,0.0,2020-05-20 00:00:00+02:00,2020
66.48030031560953,67.38653686516193,65.74504957902113,66.41190338134766,724104,0.0,0.0,2020-05-21 00:00:00+02:00,2020
65.83054234234736,66.7196829177461,65.11239410223143,65.6937484741211,827702,0.0,0.0,2020-05-22 00:00:00+02:00,2020
66.58288510940582,69.26740264892578,66.24091350445802,69.26740264892578,933221,0.0,0.0,2020-05-25 00:00:00+02:00,2020
69.66068930974541,70.70371325454985,68.8057471590365,70.37883758544922,1525362,0.0,0.0,2020-05-26 00:00:00+02:00,2020
70.53271686210132,73.012050032095,69.47259058046657,72.12290954589844,1957750,0.0,0.0,2020-05-27 00:00:00+02:00,2020
72.39649654412209,72.67007775239998,70.56692099075926,71.78093719482422,1590598,0.0,0.0,2020-05-28 00:00:00+02:00,2020
70.61822337469688,72.73848286943289,70.58402490447794,70.99440002441406,2060424,0.0,0.0,2020-05-29 00:00:00+02:00,2020
72.24260670679762,72.55038638144656,70.77210526629504,71.78093719482422,631592,0.0,0.0,2020-06-01 00:00:00+02:00,2020
72.44779400722356,73.74730969281968,72.19131528276779,73.50792694091797,1341594,0.0,0.0,2020-06-02 00:00:00+02:00,2020
74.37996189028456,77.30386227500865,73.91829237858752,77.03028106689453,1957529,0.0,0.0,2020-06-03 00:00:00+02:00,2020
76.08984948940684,76.70540886598538,74.77323782787848,75.611083984375,1605280,0.0,0.0,2020-06-04 00:00:00+02:00,2020
76.5173238445695,78.41529649641174,76.34633802047371,77.21837615966797,2283223,0.0,0.0,2020-06-05 00:00:00+02:00,2020
76.08984974605441,77.91942538667236,75.52558480805723,76.60281372070312,1626021,0.0,0.0,2020-06-08 00:00:00+02:00,2020
76.36342724691308,76.92769215741896,73.6105126724364,74.67063903808594,1752700,0.0,0.0,2020-06-09 00:00:00+02:00,2020
74.37996232964353,75.08101458724519,73.23434305223934,73.35403442382812,1213237,0.0,0.0,2020-06-10 00:00:00+02:00,2020
71.81514366187562,72.48199752367672,70.10525928897383,70.2762451171875,1816405,0.0,0.0,2020-06-11 00:00:00+02:00,2020
69.677782768216,72.99495584508634,69.59228986076862,70.94309997558594,1411995,0.0,0.0,2020-06-12 00:00:00+02:00,2020
68.63475021069681,72.05451858410623,68.1217862592235,71.38766479492188,1347770,0.0,0.0,2020-06-15 00:00:00+02:00,2020
73.91829229388566,74.73903591728752,72.49909181676071,73.42242431640625,1584458,0.0,0.0,2020-06-16 00:00:00+02:00,2020
73.35404562884645,75.13232050238318,73.08046437732607,73.45663452148438,1549849,0.0,0.0,2020-06-17 00:00:00+02:00,2020
73.30273992184688,74.49966026589387,71.98612819566432,73.21724700927734,1367219,0.0,0.0,2020-06-18 00:00:00+02:00,2020
73.52501318758074,74.0379770913282,72.44778442382812,72.44778442382812,3368135,0.0,0.0,2020-06-19 00:00:00+02:00,2020
72.03742505378723,73.73020680329164,71.07988752861017,73.04625701904297,1071382,0.0,0.0,2020-06-22 00:00:00+02:00,2020
73.66227959519831,73.81845430154432,71.49319012902367,72.10053253173828,1888983,0.0006975354,0.0,2020-06-23 00:00:00+02:00,2020
71.9964088863266,72.43022670974027,70.36524963378906,70.36524963378906,1332103,0.0,0.0,2020-06-24 00:00:00+02:00,2020
69.89672774749958,71.78817378074345,69.23732940162364,71.1634750366211,1712036,0.0,0.0,2020-06-25 00:00:00+02:00,2020
72.4128848421383,72.56905955473387,70.55614471435547,70.55614471435547,1514198,0.0,0.0,2020-06-26 00:00:00+02:00,2020
70.43466040217135,72.27405031281238,70.41731060224191,71.78816986083984,1713185,0.0,0.0,2020-06-29 00:00:00+02:00,2020
71.89229300817071,72.2393486042409,70.69495815224022,71.14612579345703,1396338,0.0,0.0,2020-06-30 00:00:00+02:00,2020
71.52790454035117,72.03112832324456,69.80998257394924,70.97261810302734,1187907,0.0,0.0,2020-07-01 00:00:00+02:00,2020
71.92700907345134,74.04403592209326,71.75347794189983,73.054931640625,1905951,0.0,0.0,2020-07-02 00:00:00+02:00,2020
73.22846445433068,73.6102197134418,72.11789166503296,72.8467025756836,718590,0.0,0.0,2020-07-03 00:00:00+02:00,2020
73.99197798079999,74.59932699623559,73.08963597865174,73.33257293701172,1341908,0.0,0.0,2020-07-06 00:00:00+02:00,2020
72.881396265087,72.95080870736118,71.90964193185332,72.44757843017578,903206,0.0,0.0,2020-07-07 00:00:00+02:00,2020
71.40643880340399,71.68408203278763,70.12233473029418,70.45203399658203,1374713,0.0,0.0,2020-07-08 00:00:00+02:00,2020
70.69496465153766,71.11142610948107,69.01174915854958,69.04645538330078,1203579,0.0,0.0,2020-07-09 00:00:00+02:00,2020
68.97703746535022,69.84467315673828,68.57792584165593,69.84467315673828,1159064,0.0,0.0,2020-07-10 00:00:00+02:00,2020
70.642895510132,71.33700670227238,70.33054613562233,71.14612579345703,1228286,0.0,0.0,2020-07-13 00:00:00+02:00,2020
70.27848826410447,70.48671896845431,69.30673394458064,70.24378204345703,1182096,0.0,0.0,2020-07-14 00:00:00+02:00,2020
70.86847986820571,73.21109346585274,70.3131935840296,72.75992584228516,1940755,0.0,0.0,2020-07-15 00:00:00+02:00,2020
72.81199859437295,73.67963444021495,72.22200595441893,72.4649429321289,1426412,0.0,0.0,2020-07-16 00:00:00+02:00,2020
72.77727571062181,72.77727571062181,71.00729819583113,71.54523468017578,1741638,0.0,0.0,2020-07-17 00:00:00+02:00,2020
71.40641805729769,71.84023589089115,70.46936994804746,71.33700561523438,1036842,0.0,0.0,2020-07-20 00:00:00+02:00,2020
71.90964851195746,72.95081538273746,71.45848083496094,71.45848083496094,1064690,0.0,0.0,2020-07-21 00:00:00+02:00,2020
71.42377682576306,71.82288848843592,70.69496595119584,71.07672119140625,1015857,0.0,0.0,2020-07-22 00:00:00+02:00,2020
71.63200747601505,71.7361261520628,69.94879857355804,69.96614837646484,1136056,0.0,0.0,2020-07-23 00:00:00+02:00,2020
69.23733731023805,69.82732990046368,68.4217575656373,68.8902816772461,1060913,0.0,0.0,2020-07-24 00:00:00+02:00,2020
68.61263339316226,68.75145166431602,67.31117983086192,68.4043960571289,1171304,0.0,0.0,2020-07-27 00:00:00+02:00,2020
68.75145467546098,69.58438419746925,67.83176290273974,68.09205627441406,1095149,0.0,0.0,2020-07-28 00:00:00+02:00,2020
67.97058923265926,69.2199869734594,67.95323942827535,69.06381225585938,941274,0.0,0.0,2020-07-29 00:00:00+02:00,2020
68.78616528801172,68.99439602691446,67.05089368490533,67.36324310302734,1400138,0.0,0.0,2020-07-30 00:00:00+02:00,2020
67.67558631580117,68.5085158145745,63.163883209228516,63.163883209228516,2507619,0.0,0.0,2020-07-31 00:00:00+02:00,2020
63.51094175287228,66.00973724448446,62.24419420261276,65.66268157958984,2186590,0.0,0.0,2020-08-03 00:00:00+02:00,2020
66.44355437568298,66.63443532006782,64.6041640074263,65.74944305419922,2143512,0.0,0.0,2020-08-04 00:00:00+02:00,2020
66.28737921471883,68.16146917889714,66.27002279105326,68.10941314697266,1371177,0.0,0.0,2020-08-05 00:00:00+02:00,2020
68.24823839557092,68.43911272008306,67.58883330327768,68.00529479980469,1303640,0.0,0.0,2020-08-06 00:00:00+02:00,2020
68.17881043267944,68.36969133331272,67.6061677307796,68.07469177246094,1098275,0.0,0.0,2020-08-07 00:00:00+02:00,2020
68.5432290789034,69.63645205439141,68.02264891613537,69.53233337402344,1118284,0.0,0.0,2020-08-10 00:00:00+02:00,2020
70.19173201958269,72.15259062672658,70.19173201958269,71.59729766845703,1388471,0.0,0.0,2020-08-11 00:00:00+02:00,2020
71.54524782023832,72.23935911335543,71.02466766016842,71.89230346679688,1000212,0.0,0.0,2020-08-12 00:00:00+02:00,2020
71.3890632847358,71.89229357200756,70.88583299746404,71.12877655029297,806890,0.0,0.0,2020-08-13 00:00:00+02:00,2020
70.53878468014317,71.16347682038905,69.09850624847772,69.74055480957031,1043763,0.0,0.0,2020-08-14 00:00:00+02:00,2020
69.51498168002672,70.20908633833018,68.94233888287903,69.80997467041016,588084,0.0,0.0,2020-08-17 00:00:00+02:00,2020
69.44556614854837,70.34790812190776,68.95969224733001,69.16792297363281,806373,0.0,0.0,2020-08-18 00:00:00+02:00,2020
69.04645374343299,70.39996337890625,68.82086659767566,70.39996337890625,650105,0.0,0.0,2020-08-19 00:00:00+02:00,2020
68.62998217864202,70.10496683246586,68.62998217864202,69.74055480957031,866207,0.0,0.0,2020-08-20 00:00:00+02:00,2020
70.08761041161915,70.48672203713807,68.33498921959827,69.74055480957031,926369,0.0,0.0,2020-08-21 00:00:00+02:00,2020
70.46936136347202,71.75345828754051,70.34789291442591,71.52787780761719,908109,0.0,0.0,2020-08-24 00:00:00+02:00,2020
71.57995086952435,72.4475866376398,71.18083921053552,71.28495788574219,1040047,0.0,0.0,2020-08-25 00:00:00+02:00,2020
70.98995739996019,71.49318772790012,70.48672707202027,71.40642547607422,540960,0.0,0.0,2020-08-26 00:00:00+02:00,2020
71.54524071811812,71.7881776607326,70.53878672449598,70.573486328125,1080946,0.0,0.0,2020-08-27 00:00:00+02:00,2020
70.7990730386313,71.19818467329159,70.1396680415888,70.71231079101562,618164,0.0,0.0,2020-08-28 00:00:00+02:00,2020
71.18082863703144,71.49317799671815,68.10939767980196,68.1788101196289,1254424,0.0,0.0,2020-08-31 00:00:00+02:00,2020
68.73411600376862,69.06381525768276,66.66913835691119,67.51942443847656,1029983,0.0,0.0,2020-09-01 00:00:00+02:00,2020
67.79705441741385,69.82732543796894,67.72764197134431,69.49761962890625,1026862,0.0,0.0,2020-09-02 00:00:00+02:00,2020
70.07026418090351,71.99641658186798,70.07026418090351,70.39996337890625,1038709,0.0,0.0,2020-09-03 00:00:00+02:00,2020
69.93143311241141,71.02465590123799,68.43909871295747,69.0811538696289,909551,0.0,0.0,2020-09-04 00:00:00+02:00,2020
69.63644370243999,71.11142175663504,69.13321340365435,70.76436614990234,556385,0.0,0.0,2020-09-07 00:00:00+02:00,2020
70.66026762272516,70.88584818366243,68.17882849612401,68.78617095947266,858683,0.0,0.0,2020-09-08 00:00:00+02:00,2020
68.61263389821312,69.70585013252716,68.52587165066147,69.56703186035156,783178,0.0,0.0,2020-09-09 00:00:00+02:00,2020
69.84468064612375,70.07026780354397,67.46736045027227,67.62353515625,1074520,0.0,0.0,2020-09-10 00:00:00+02:00,2020
67.15502155204831,67.69295158610612,66.46091016802544,67.18972778320312,1127140,0.0,0.0,2020-09-11 00:00:00+02:00,2020
67.88381468793668,68.1441080433481,67.38059101742827,67.48470306396484,691541,0.0,0.0,2020-09-14 00:00:00+02:00,2020
67.41529337062273,68.03999215347135,67.06824437529376,67.0855941772461,703615,0.0,0.0,2020-09-15 00:00:00+02:00,2020
66.91206957219848,67.12030029296875,65.99237120135388,67.12030029296875,1219753,0.0,0.0,2020-09-16 00:00:00+02:00,2020
66.04442826019488,67.29381909867894,65.7320788956902,66.80794525146484,981136,0.0,0.0,2020-09-17 00:00:00+02:00,2020
66.53030858780735,66.70383308741894,65.52384795536113,65.85355377197266,3616152,0.0,0.0,2020-09-18 00:00:00+02:00,2020
65.4370845643593,65.45444098573897,63.09447076278026,63.163883209228516,1954715,0.0,0.0,2020-09-21 00:00:00+02:00,2020
63.389470226365155,63.944756615780584,62.088016510009766,62.088016510009766,1578303,0.0,0.0,2020-09-22 00:00:00+02:00,2020
62.69537096675655,63.89270610623013,62.0533156451432,62.469783782958984,1200807,0.0,0.0,2020-09-23 00:00:00+02:00,2020
61.67155411577262,62.50448368757915,61.37655450226892,61.654197692871094,1227745,0.0,0.0,2020-09-24 00:00:00+02:00,2020
61.619483947753906,61.7583088358834,60.526267741641696,61.619483947753906,1408652,0.0,0.0,2020-09-25 00:00:00+02:00,2020
62.435071067558816,63.16388857814431,62.01860959254064,62.83418273925781,1414297,0.0,0.0,2020-09-28 00:00:00+02:00,2020
62.62594864883274,63.21594122313417,61.94919382350898,62.85153579711914,870335,0.0,0.0,2020-09-29 00:00:00+02:00,2020
62.122715210043516,62.99035091582495,61.793016024879215,62.05330276489258,1308867,0.0,0.0,2020-09-30 00:00:00+02:00,2020
62.435064418841655,63.19858145475849,60.5783245432319,60.94272994995117,1389810,0.0,0.0,2020-10-01 00:00:00+02:00,2020
60.300686141007525,63.73652300304296,60.00569315596818,63.63240432739258,1802127,0.0,0.0,2020-10-02 00:00:00+02:00,2020
64.20503108747106,64.5867928500258,63.78856310836279,64.46532440185547,1182805,0.0,0.0,2020-10-05 00:00:00+02:00,2020
64.62151109654991,66.16590161324919,64.43063017973806,66.0270767211914,1219067,0.0,0.0,2020-10-06 00:00:00+02:00,2020
65.88825977970241,66.23530877778735,65.54120416208214,65.92296600341797,1175379,0.0,0.0,2020-10-07 00:00:00+02:00,2020
66.54766350555849,66.6517821850504,65.74944015472816,66.18325805664062,1039009,0.0,0.0,2020-10-08 00:00:00+02:00,2020
66.20061352736755,66.68648745226879,65.19415283203125,65.19415283203125,862734,0.0,0.0,2020-10-09 00:00:00+02:00,2020
65.2809162034498,65.48915356299864,64.76033604364949,65.0032730102539,734742,0.0,0.0,2020-10-12 00:00:00+02:00,2020
65.07267824373729,65.28090896064741,62.95564499328979,63.28535079956055,940066,0.0,0.0,2020-10-13 00:00:00+02:00,2020
63.163895830089665,64.23976248686697,62.730077882409205,64.04888153076172,934942,0.0,0.0,2020-10-14 00:00:00+02:00,2020
63.45888086032089,63.45888086032089,61.72360928827047,62.33095169067383,1184117,0.0,0.0,2020-10-15 00:00:00+02:00,2020
62.851532088967616,63.215937493483246,61.6715470099822,62.81682586669922,1403714,0.0,0.0,2020-10-16 00:00:00+02:00,2020
63.16388607788292,64.43063349518565,60.73450329814299,63.87534713745117,499677,0.0,0.0,2020-10-19 00:00:00+02:00,2020
63.97945924170463,65.6626747383753,63.16388612664131,64.43063354492188,1225782,0.0,0.0,2020-10-20 00:00:00+02:00,2020
64.67356868221273,64.67356868221273,62.27889219270155,62.38301086425781,1240123,0.0,0.0,2020-10-21 00:00:00+02:00,2020
61.862438534395906,62.365662294771646,60.855977774572054,62.31360626220703,1315663,0.0,0.0,2020-10-22 00:00:00+02:00,2020
61.79301981713058,63.476235307897106,61.70625756513484,63.198585510253906,963589,0.0,0.0,2020-10-23 00:00:00+02:00,2020
62.226835925176125,62.903590738826814,61.11626324436111,61.30714416503906,1028322,0.0,0.0,2020-10-26 00:00:00+01:00,2020
61.064196563581746,61.22037125022149,59.58921856051129,60.04038619995117,1746295,0.0,0.0,2020-10-27 00:00:00+01:00,2020
58.565413379686305,58.686881855651706,56.274855519288074,58.16630172729492,3357223,0.0,0.0,2020-10-28 00:00:00+01:00,2020
57.958070273454936,58.443944171226946,56.53514818466371,57.66307067871094,1841790,0.0,0.0,2020-10-29 00:00:00+01:00,2020
57.15983656272053,59.06863904204103,57.038368096345174,58.84305191040039,1929286,0.0,0.0,2020-10-30 00:00:00+01:00,2020
59.36363979745038,61.203030074938326,58.2010110038041,61.064205169677734,1589053,0.0,0.0,2020-11-02 00:00:00+01:00,2020
61.60213422672697,63.33740561339533,61.25507862548629,62.76476287841797,1441568,0.0,0.0,2020-11-03 00:00:00+01:00,2020
61.44596371511584,64.25710169918992,60.734502662987964,63.92740249633789,1649806,0.0,0.0,2020-11-04 00:00:00+01:00,2020
64.25710186296152,64.93385669237684,63.701815509618925,64.44798278808594,1139788,0.0,0.0,2020-11-05 00:00:00+01:00,2020
64.03151440184322,65.1941430097023,63.00770405752587,63.80592727661133,910350,0.0,0.0,2020-11-06 00:00:00+01:00,2020
64.93386427175902,79.94396722515957,64.41328408217774,75.83137512207031,4426389,0.0,0.0,2020-11-09 00:00:00+01:00,2020
75.06783952645425,77.20222922127148,73.26316226103168,76.40399932861328,2893790,0.0,0.0,2020-11-10 00:00:00+01:00,2020
76.35195164643493,77.53193688326088,73.43669478128089,74.09609985351562,1791351,0.0,0.0,2020-11-11 00:00:00+01:00,2020
73.74904666789382,73.88787158017544,71.9617189492529,72.53435516357422,1430779,0.0,0.0,2020-11-12 00:00:00+01:00,2020
71.92700793969753,75.32813863006685,71.30230911503058,74.3910903930664,1721258,0.0,0.0,2020-11-13 00:00:00+01:00,2020
74.94637068926284,77.42780936407645,74.0093291477771,75.36283874511719,1645399,0.0,0.0,2020-11-16 00:00:00+01:00,2020
74.98109007426034,75.67520141601562,73.64493004408004,75.67520141601562,1326419,0.0,0.0,2020-11-17 00:00:00+01:00,2020
75.10254286907295,76.57752750713462,74.63401880424406,75.69253540039062,1244943,0.0,0.0,2020-11-18 00:00:00+01:00,2020
75.1199024680904,75.79665727274316,74.63402196204247,75.31078338623047,956168,0.0,0.0,2020-11-19 00:00:00+01:00,2020
74.4605017362483,75.8487176484359,74.096096300462,74.58197021484375,1323133,0.0,0.0,2020-11-20 00:00:00+01:00,2020
75.34548363723793,76.10900731635753,74.70343505032533,75.10254669189453,842063,0.0,0.0,2020-11-23 00:00:00+01:00,2020
75.57107982473327,78.05251883977391,75.57107982473327,77.21958923339844,1614891,0.0,0.0,2020-11-24 00:00:00+01:00,2020
77.65339588042083,77.65339588042083,75.65783110383619,76.56017303466797,1053899,0.0,0.0,2020-11-25 00:00:00+01:00,2020
76.42135641656932,76.88988050345506,75.77930121257668,76.35194396972656,605880,0.0,0.0,2020-11-26 00:00:00+01:00,2020
76.31723830495712,76.71634994792164,75.39754654593172,76.3345947265625,1165618,0.0,0.0,2020-11-27 00:00:00+01:00,2020
75.8140064613541,76.33459318644702,74.18285369873047,74.18285369873047,2026434,0.0,0.0,2020-11-30 00:00:00+01:00,2020
74.94637887109855,76.66430068718104,74.40844890549963,76.45606994628906,1170677,0.0,0.0,2020-12-01 00:00:00+01:00,2020
75.86607556325528,77.20223547362549,75.83136933732591,76.69900512695312,1078488,0.0,0.0,2020-12-02 00:00:00+01:00,2020
76.50811810556038,76.7857612713647,75.39754544234313,76.36929321289062,701236,0.0,0.0,2020-12-03 00:00:00+01:00,2020
76.23047321140784,76.88987819756834,75.5363620028668,76.7684097290039,1053824,0.0,0.0,2020-12-04 00:00:00+01:00,2020
76.36929273250118,76.80311059006252,74.65137772349802,75.36283874511719,927737,0.0,0.0,2020-12-07 00:00:00+01:00,2020
75.05048675573666,75.57106684285212,73.9919701608654,74.54725646972656,983225,0.0,0.0,2020-12-08 00:00:00+01:00,2020
75.22401390984595,75.65783176773326,74.04402880682964,74.18285369873047,741545,0.0,0.0,2020-12-09 00:00:00+01:00,2020
74.46048802535267,75.31077383848768,74.02667021895479,74.40843200683594,951890,0.0,0.0,2020-12-10 00:00:00+01:00,2020
73.97462083025778,74.07873287662208,72.56904862852478,73.38462829589844,815129,0.0,0.0,2020-12-11 00:00:00+01:00,2020
74.09609442910212,75.27607957954395,73.57551430262143,73.7143325805664,714826,0.0,0.0,2020-12-14 00:00:00+01:00,2020
73.74902835919005,74.63401378690514,73.08962342862645,74.14813995361328,1325838,0.0,0.0,2020-12-15 00:00:00+01:00,2020
74.33902446109221,74.87696095945753,72.84669004975311,73.6275634765625,952714,0.0,0.0,2020-12-16 00:00:00+01:00,2020
73.92256916350541,74.5125617854664,73.33257654154443,73.957275390625,857041,0.0,0.0,2020-12-17 00:00:00+01:00,2020
73.69697371770806,74.72078404238302,72.70786961313638,72.82933807373047,2345434,0.0,0.0,2020-12-18 00:00:00+01:00,2020
71.1461374282837,71.26760591384227,68.49117393030902,69.4108657836914,1818154,0.0,0.0,2020-12-21 00:00:00+01:00,2020
70.03557290675442,70.60820917494507,69.63646117570353,70.46939086914062,1009625,0.0,0.0,2020-12-22 00:00:00+01:00,2020
70.7123025829715,72.29139913660741,70.69495278327635,71.94434356689453,874156,0.0,0.0,2020-12-23 00:00:00+01:00,2020
72.03111698728482,72.3087601622524,71.38906838633518,71.45848083496094,153681,0.0,0.0,2020-12-24 00:00:00+01:00,2020
71.75346486847232,72.96815608987382,71.54523416808581,72.74256896972656,475446,0.0,0.0,2020-12-28 00:00:00+01:00,2020
73.00286727640349,73.15904196720193,72.11788177490234,72.11788177490234,525686,0.0,0.0,2020-12-29 00:00:00+01:00,2020
71.90964420284995,72.44758071816112,71.59729482228668,72.03111267089844,550975,0.0,0.0,2020-12-30 00:00:00+01:00,2020
71.77082831766928,71.89229678975293,70.5908432006836,70.5908432006836,332915,0.0,0.0,2020-12-31 00:00:00+01:00,2020
71.80553447042226,73.62756816941999,71.49318507979005,71.77082824707031,994806,0.0,0.0,2021-01-04 00:00:00+01:00,2021
71.11143111035392,72.15259806750302,70.07027077274083,70.55614471435547,993370,0.0,0.0,2021-01-05 00:00:00+01:00,2021
71.09407145321813,74.1655026288875,70.03555483894657,73.2631607055664,1595324,0.0,0.0,2021-01-06 00:00:00+01:00,2021
74.23490756570352,74.25226398645424,72.55169882730905,73.38462829589844,901052,0.0,0.0,2021-01-07 00:00:00+01:00,2021
74.026686176914,74.66873481531991,73.74904298574909,74.32168579101562,952152,0.0,0.0,2021-01-08 00:00:00+01:00,2021
